NAME,SHAPE_Leng,SHAPE_Area,Area_calc,lat,lon
TEEMBURRA CREEK DAM,0.742982688716,0.000881850365375,10137843.6,-21.200739573440636,148.6544905834017
LAKE KINCHANT,0.183353755999,0.000750277512625,8624933.76,-21.20658938037952,148.8824477991517
Lake Lenthall,0.663436840291,0.000710360981499,7917479.36,-25.41047945486639,152.52299562952672
LAKE PARADISE,2.1410786207,0.001587698539,17703138.9,-25.360902973107613,151.82789863143657
LAKE MONDURAN,0.0084519853543,4.21481325e-06,47198.3928,-24.82318802056957,151.79821497114352
LAKE CANIA,0.483589565982,0.000511837187625,5740335.41,-24.630839187189675,150.97991034682678
Lake Barambah,0.0395083111972,4.2650156375e-05,471412.582,-26.41717785674286,152.0162460071234
LAKE MACDONALD,0.217758713561,0.0002028812,2242922.72,-26.392226565653722,152.93866619905572
COOLOOLABIN DAM,0.170921445534,0.00015337039525,1693346.61,-26.54608981981574,152.87873740487063
LAKE BAROON,0.216490951374,0.000353779455876,3900566.48,-26.7099114908003,152.8715466572103
WAPPA DAM,0.0904026270018,6.4624409375e-05,713368.847,-26.56948239080594,152.9189163500819
LAKE MONDURAN,4.46485160725,0.004620539637,51745161.2,-24.814947966567292,151.79291284311842
WURAMA RESERVOIR,0.808333874295,0.001286748157,14370383.0,-25.162945807891834,150.97830718433224
AWOONGA RESERVOIR,2.52643452568,0.00571471335875,64344377.6,-24.12139333813598,151.27017447120184
LAKE BORUMBA,0.418267418251,0.0003878860135,4283537.25,-26.520656191404917,152.5592649328434
EWEN MADDOCK DAM,0.192312800555,0.0003083782985,3397842.71,-26.78362712155243,152.99405613264392
CAMP HORN TANK,0.0100329638453,5.60855e-06,64652.4957,-20.78389435269958,143.3770188052765
CHINAMAN CREEK DAM,0.119458054387,0.0001043798525,1203705.61,-20.72373476318997,140.47146869757165
MEADOWBANK LAKE,0.569621472726,0.000651515234625,5942725.97,-42.56611453417927,146.78084122422013
LAKE PEDDER,3.99051638019,0.0261908166435,237549051.0,-42.92194529760049,146.17504629365365
SWAN SWAMP,0.0312056717527,2.6363015125e-05,312506.295,-15.831561417132145,142.02996449646986
LAKE PARANGANA,0.143780709559,0.000115541398375,1069011.5,-41.650005892927865,146.22765595824484
LAKE MACKINTOSH,0.8431111142,0.00324715142925,30019599.2,-41.70151318279002,145.67933483914754
18 MILE DAM,0.0111913408758,4.9484925e-06,57020.6638,-20.846570601774875,141.74673386714062
FRENCHS LAGOON,0.0151498833158,8.95725e-06,106194.451,-15.801854456445886,141.54220171760306
KROOMBIT CREEK DAM,0.113272071441,0.000185999433999,2089424.56,-24.421044359776186,150.78330000032975
LAUGHING JACK LAGOON,0.128121481965,0.00036397083025,3340545.23,-42.17130310002392,146.30927770221743
SURPRISE DAM,0.0348142860107,5.515905075e-05,645840.485,-18.197848288599374,140.0882466769663
WARATAH RESERVOIR,0.0847992804239,5.1378834875e-05,476716.13,-41.46403885094144,145.54163083043397
LAKE PIEMAN,2.90089984086,0.002409064352,22250470.1,-41.76331667863431,145.2894812536842
PADDYS DAM,0.00940931919785,5.86462e-06,69242.4673,-16.636068569776896,144.02551556991472
NO2 DAM,0.00168737851607,1.986535e-07,2287.62116,-20.942289400011198,146.3347890488585
PUMP POND,0.0519580119223,6.467085075e-05,592407.403,-42.295039453209,146.39387342366473
LAKE ROSEBERY,0.782182584881,0.000808477643375,7470294.87,-41.73646827102935,145.5885375387504
LAKE KING WILLIAM,0.855713481466,0.0045496875525,41719118.4,-42.22995276676497,146.2309120806978
LAKE DALRYMPLE,8.60773858098,0.0229562153959,264791867.0,-20.68744144200103,146.97420434762265
CURRIES RIVER RESERVOIR,0.0950939605975,0.000163735189875,1527520.05,-41.102545767708925,146.94869364771984
TWELVE MILE DAM,0.0085245887048,4.1902e-06,44578.8145,-30.534502279445686,120.97721022679902
FLAT HOLE DAM,0.0104853875726,5.98468e-06,70005.4404,-18.3689084598398,141.10510381740767
EDGAR POND,0.0397467629643,4.7402749375e-05,429166.397,-43.03429980035447,146.34712372367323
LAKE PALOONA,0.252590615374,0.000183924512375,1710569.32,-41.30815104509373,146.24930128358847
LITTLE PINE LAGOON,0.0933224475395,0.000249001359,2291456.5,-41.99943891303572,146.60172307601883
YELDULKNIE RESERVOIR,0.0246958392638,2.415867e-05,248448.762,-33.69052781437286,136.54725915581028
BLUE DAM,0.0142279025466,1.1634198625e-05,123334.122,-30.884940944660055,121.348824683755
ORCHARD DAM,0.01055443142,4.313906875e-06,49683.9891,-20.92190171872694,146.4004842293849
MOURA WEIR,0.258760167157,0.000136106636626,1526537.64,-24.624116640134407,149.94677839601803
OPHTHALMIA DAM,0.381649545964,0.00108104757825,12242482.1,-23.351510666706346,119.86753446191477
NEVILLE HEWITT WEIR,0.106923606604,5.9822853251e-05,673232.756,-24.186963021003805,149.8091521468685
LAKE MITCHELL,0.473749618189,0.00248991731425,29370988.6,-16.815420185060947,145.33805027762065
KANGAROO DAM,0.00472380816151,1.39635e-06,16538.1666,-16.007333778780378,143.02143994963058
GOOSE DAM,0.025005322976,3.87736125e-05,455321.374,-17.666081186430265,143.26263892342223
BEDFORD WEIR,0.217290829093,0.000116476343625,1318892.17,-23.368158057154677,148.8136200525486
LAKE ROWALLAN,0.322154817515,0.00095700281075,8837379.7,-41.77538389394679,146.211334954062
DINGO HOLE,0.0205854344558,1.763425e-05,205886.123,-18.699915422978933,139.79139252394253
LAKE ECHO,0.399831912682,0.00437678804025,40179671.8,-42.15650083638078,146.6422737009942
VILDERS DAM,0.0152668441381,8.9526225e-06,104561.75,-18.638473461009134,140.56839184387076
NECTAR BROOK RESERVOIR,0.0172547188583,1.46427e-05,152267.667,-32.6994323891541,137.97402552343488
COMPANION RESERVOIR,0.0367259835784,3.0959940375e-05,287814.567,-41.33684790205278,145.71346203741365
THE LAKES DAM,0.0632902958011,5.63412375e-05,668628.079,-15.594428434769334,141.54588082152057
HAYSTACK DAM,0.010462359115,4.537635e-06,53564.4345,-16.675150616415074,144.02307853843848
CATTLE DAM,0.0111311622202,6.30155e-06,74689.9135,-15.855065084886526,144.85278644849285
LAKE BINNEY,0.121522158922,0.000436053317625,3996164.2,-42.266756923950226,146.49137941631548
LAKE PALUMA,0.179165551347,0.000205502645375,2395885.22,-18.94626955517371,146.15602772284936
SAINT CLAIR LAGOON,0.0880019609772,9.255863025e-05,850279.1,-42.11303217444513,146.21154277066518
WAYATINAH LAGOON,0.130700312219,0.00023924159025,2188108.0,-42.394918101989525,146.51150025296076
LAKE BURBURY,2.16042196506,0.00531993899387,48865949.4,-42.11965208755642,145.65804347238458
BULLOCK WATERHOLE,0.0250604237535,1.12886925e-05,132373.069,-17.928426840177725,139.74953538849354
TENT HILL RESERVOIR,0.0238117568626,3.10854225e-05,324387.175,-32.37888041528587,137.58163495842183
MCGRATH DAM,0.0062559737206,2.4648e-06,29096.5177,-16.669090808246793,144.27028459300277
LAKE SAMUEL,0.0784608553672,0.000196012370125,1798997.47,-42.171856363460314,146.53788047051674
TARTRUS WEIR,0.0920334466824,5.95867475e-05,676848.258,-22.935628415305,149.41722525947444
GYRANDA WEIR,0.104029211957,9.1633870125e-05,1022273.86,-25.295642190906154,150.1695650272677
YELLOW WATERHOLE,0.0268459891165,1.47623575e-05,172418.158,-18.636821686200417,140.09583748070781
SHANNON LAGOON,0.115333040662,0.000253874122375,2336537.32,-41.992832891810544,146.73930018853042
HONEY DAM,0.0589010385756,9.6489e-05,1143503.57,-15.88121183128302,144.8234857413643
CARBEAN DAM,0.00475518980166,1.190935e-06,13954.1124,-18.071888964981284,139.72077228198148
MARGARET DAM,0.00811233031822,4.3872075e-06,50550.1283,-20.855194149632514,146.27447406737454
WHITE SPUR LAKE,0.0329162092926,9.550141375e-06,88030.9926,-41.8927589890333,145.5302636446737
BOBBIES HILL DAM,0.0149564507746,1.1231865e-05,132180.305,-17.265295980666473,135.8166279972234
BLACKBURN DAM,0.0193606852518,1.447015e-05,171564.532,-15.788278383465277,144.83760184388777
KELLYS DAM,0.00870143918974,2.63072775e-06,30697.4448,-18.796873525107117,145.5865720142069
MANOOKA DAM,0.0767229235526,0.00018399451,2155503.5,-18.100943534483225,139.99593362239213
SELMA WEIR,0.0406548105247,1.1259511625e-05,127323.86,-23.54892961711549,148.141153853543
GATTONVALE OFFSTREAM,0.028825625996,5.8445640875e-05,673854.764,-20.75511660153537,147.94043197456864
NUNDAH DAM,0.023384337784,2.68955e-06,31901.3884,-15.704735162387546,141.54543156259095
CRAIGBOURNE DAM,0.180651135789,0.000205310097875,1873253.87,-42.547863315444104,147.4037896211871
HOMESTEAD DAM,0.0112213981276,7.00245e-06,82999.342,-15.850395681511484,144.87364225832863
THEODORE WEIR,0.129226511408,5.1352908875e-05,574413.544,-24.965411812760617,150.07254293612752
BISCHOFF RESERVOIR,0.0398053230783,2.65823715e-05,246684.634,-41.453004239857435,145.5597177402867
HESLINS DAM,0.0209234259437,3.01165425e-05,352581.795,-18.22000930734499,140.42750632651297
BIG REEF DAM,0.0262672577812,1.668962e-05,194924.748,-18.639620346760317,143.6197482319121
FOGG DAM,0.0723581337783,0.0002040386875,2452877.85,-12.570080173500735,131.29775488809068
TOD RIVER RESERVOIR,0.0606962769613,0.000106958145,1089937.54,-34.48012903933219,135.8472677107442
LAKE MACKENZIE,0.118050411579,0.00031837584875,2944517.23,-41.675715751494955,146.39082499280084
LAKE THERESA,0.207916051457,0.000236928617375,2690384.44,-22.981779913189776,147.55238023548327
LAKE SAINT CLAIR,0.442478961151,0.003156609923,29018263.2,-42.06767294425191,146.16781398201553
GREAT LAKE,1.43604895499,0.0183957404659,169590869.0,-41.88386079044821,146.7422756823814
TALBOTS LAGOON,0.183177015206,0.000286987116625,2664035.04,-41.433410727045704,145.7333877201671
DINGO WATERHOLE,0.0420790517723,4.746595e-05,556864.125,-17.841013233507375,139.73597593909597
DEE LAGOON,0.282033062742,0.000701477277375,6429065.81,-42.2622943705699,146.59421261577629
WOODS LAKE,0.159844905969,0.00130283008712,11974274.1,-42.08089493114142,147.00295574392715
TUNGATINAH LAGOON,0.0499322974446,0.00012006342025,1100139.68,-42.27659973569951,146.46828136153863
LAKE MARGARET,0.0888332258984,0.000172131716125,1584259.09,-41.99119509508639,145.58856909992377
LAKE MARABOON,2.66121254552,0.0132715573748,149914780.0,-23.693270501211618,147.99821970940138
LAKE MORGAN,0.0245183757924,4.06744325e-05,478411.022,-17.36679669539065,138.26198607924036
ORANGE CREEK WEIR,0.266734030994,0.00010687724425,1192706.55,-25.256538378620522,150.17850907358218
LAKE GORDON,5.88056786389,0.0298376849883,271512506.0,-42.716758404193385,146.17130446632703
ROSTREVOR RESERVOIR,0.0522973581446,5.5174739e-05,503892.383,-42.48782415068046,147.93854115713575
TOOTH DAM,0.00768091975087,3.58411e-06,41871.4153,-18.59272635747041,143.8491105214451
RAYS DAM,0.0154315158173,1.40983e-05,165138.03,-18.127131533423647,140.04414058183139
PINE TIER LAGOON,0.114863884634,0.00010374123475,953422.107,-42.08498958402066,146.4845757350958
LIGHTHOUSE DAM,0.00919455129223,4.5299925e-06,52978.3474,-18.40563642323548,143.60426624567913
PLAIN CREEK DAM,0.0353389128863,4.7026015e-05,551357.637,-17.95519329892407,140.06461947747235
MIDDLE RIVER DAM,0.0283437236158,1.4539525e-05,145965.213,-35.720390967853376,137.09546415758743
LAKE TREVALLYN,0.224897864298,0.000141313179125,1311309.56,-41.456918096976445,147.07204227563105
BRADYS LAKE,0.153867815765,0.00068533092125,6283634.54,-42.236312449771724,146.5086833818939
MOURA OFFSTREAM,0.0390433302503,4.8517358625e-05,544230.134,-24.607274409953398,149.97555119381877
MURPHYS LAGOON,0.0432663006224,4.0094733625e-05,366478.539,-42.43460932235723,147.6628246704337
TINGALPA RESERVOIR,0.336468182397,0.000382326526,4184747.05,-27.541401353101303,153.17164085013025
DUNSTANS TANK,0.012814921881,7.78957e-06,91394.3563,-17.82564319184971,140.92920681201693
LAKE CETHANA,0.42698780951,0.000489915863125,4541421.52,-41.525403960714,146.12682041354944
WICHERINA DAM,0.0202523525529,1.0979945125e-05,118881.191,-28.731119267116604,114.9997418675345
LAKE REPULSE,0.21234194493,0.000164466629,1501932.91,-42.49144330050793,146.62732193062067
SEVEN MILE WATERHOLE,0.00859887384203,3.264585e-06,38098.7064,-18.77476682354726,141.1628716900507
GUIDE RESERVOIR,0.0575160899595,4.07083775e-05,379022.136,-41.23492872380924,145.76181001919474
POKINO DAM,0.0258004905992,2.633556e-05,308230.352,-18.27017637816371,140.42597106707896
LAKE LEAKE,0.165704772257,0.000641120651,5898992.66,-42.01011492358845,147.8232552055376
MOUNT MORGAN NO7 DAM,0.069188711394,4.0343516e-05,455898.704,-23.640304591236074,150.40703324269512
CASCADE DAM,0.0556230564264,5.1768445625e-05,482435.222,-41.17478525988619,147.82432069819893
DARWIN RIVER DAM,0.706363287455,0.00352733291,42357115.6,-12.860550329892485,131.0053796367144
SCATTERBRAIN DAM,0.00534420288827,1.63485e-06,19376.557,-15.862669539509232,144.89707184665258
LAKE NEWTON,0.0741245863586,5.4792156375e-05,504891.061,-41.91462490840488,145.56081640257403
LAKE HENTY,0.0194125041241,3.46227475e-06,31921.0636,-41.87931576741115,145.5507614659755
FITZROY RIVER,0.0347951286591,2.8209500625e-05,320071.83,-23.091053598027187,150.1094585081701
PET RESERVOIR,0.0607281402778,6.7187881625e-05,626302.009,-41.156558144571385,145.83269454328948
KELLYS OFFSTREAM STORAGE,0.0288992997004,1.79414505e-05,203698.327,-23.003069269797574,150.69190748977417
GAP DAM,0.0286566588605,4.48489425e-05,525622.788,-18.02702212147747,140.02727238869815
TARRALEAH NO2 POND,0.0271790363105,3.4053235125e-05,311885.249,-42.30612603681355,146.414242511556
LAKE CATAGUNYA,0.209171241502,0.00019637726375,1794861.04,-42.43777268106588,146.561562240083
LAGOON OF ISLANDS,0.131046088105,0.0009994067125,9183267.77,-42.096673272149204,146.93166011939752
ONE MILE DAM,0.0202500905633,2.031265e-05,240754.587,-15.858077741727454,144.83160034537588
LAKE POONGKALIYARRA,0.57882719673,0.00132442649,15244621.0,-21.01243197381241,117.11602266686153
PENSTOCK LAGOON,0.0653873428177,0.000159976796375,1470063.65,-42.0930944727647,146.7682157323757
BINGEGANG WEIR,0.0652000517027,3.1690411375e-05,359594.527,-23.08084771197832,149.02229603048946
LAKE MURCHISON,0.634554783436,0.000474181213125,4374888.46,-41.83344095578489,145.69191120526636
CLUNY LAGOON,0.11549265407,8.80537495e-05,803874.815,-42.51076022577368,146.67264352476496
BEHAN DAM,0.00835071063036,1.843331e-06,21244.5373,-20.81621282493171,146.23248724899415
KELLYS DAM,0.0200302531904,1.4862481375e-05,173429.233,-18.795055413935454,145.5936669847081
TASSIE CREEK RESERVOIR,0.0127761475937,9.7390375e-06,101334.511,-32.646008742871366,137.10150772693208
LAKE PLIMSOLL,0.158968631324,0.000332273784875,3063062.95,-41.88767491647744,145.61533979564246
GLEBE WEIR,0.125826491518,0.00010355538275,1153560.66,-25.478176620400177,150.01001425980346
LAKE EUNGELLA,0.356065079329,0.00074549207575,8572778.29,-21.156156234173597,148.39969010565818
BRUSHY LAGOON,0.032916566245,7.0633772875e-05,656147.645,-41.38608356936354,146.7251906591267
BIG LAGOON,0.0139087866437,7.309805e-06,85252.0246,-18.886908780463962,139.74993675306132
ARTHURS LAKE,0.781053429066,0.0069713898745,64173533.4,-41.980582988287146,146.9238907279321
LAKE GAIRDNER,0.0823604948337,9.9066874e-05,918996.293,-41.47772451011232,146.06894012928157
LAKE BARRINGTON,0.583215946295,0.000739723907,6871268.43,-41.389400191470536,146.21655577100418
LAKE LIAPOOTAH,0.0549945743183,1.891545975e-05,173228.77,-42.3110371504702,146.46554500957245
LAKE AUGUSTA,0.357280380059,0.00126514204187,11668817.8,-41.85370565687612,146.53054796533834
RISDON BROOK RESERVOIR,0.0357882802511,3.394919375e-05,308512.758,-42.80092482123569,147.33352435044432
MANTON DAM,0.256096488084,0.000362211195001,4349518.59,-12.860717070513754,131.1174253522463
BRONTE LAGOON,0.163091923208,0.000562762158875,5163213.94,-42.194290225018584,146.48729521671973
TOONUMBAR DAM,0.148722388862,0.00010884742425,1179888.49,-28.60544293489792,152.77034922480584
MOONEY MOONEY DAM,0.126194929819,4.3158609375e-05,445464.691,-33.36952202998421,151.25166349991846
LAKE MULWALA,1.16145911963,0.00366766671488,36692860.0,-36.00046028814236,146.0715797108663
WYARALONG DAM,0.884055662663,0.00110748159838,12080245.5,-27.92474327080567,152.84544668858132
BLANCHETOWN WEIR,0.18093662253,0.00023826394325,2432358.56,-34.326756747841756,139.61789295271484
WAIKERIE WEIR,0.0874556829992,7.5502322375e-05,772933.963,-34.08705908136824,139.94637078384724
OVERLAND WEIR,0.0277572047622,3.446761275e-05,352421.66,-34.19233833232664,140.36200727983328
RENMARK WEIR,0.0476833299953,3.36692495e-05,344296.793,-34.18271289046128,140.7737823279971
CRAIGIE DAM,0.0174135904977,1.69727e-05,192798.556,-22.932082357118592,137.6971968383149
WAGGABOONYA LAKE,0.116051296855,0.00011630525,1349922.14,-19.693784992768308,139.3887385804008
KING RANCH DAM,0.00506062418668,1.84271525e-06,21250.3385,-20.72222715558125,138.73646740388702
FOUR CORNERS DAM,0.0238852250482,1.2747032125e-05,147028.772,-20.69173341798137,138.49732856747846
SALTHOLE DAM,0.00908228468905,3.9636e-06,44898.6085,-23.31563183898477,135.1283833250917
SEYMOURS GAP DAM,0.0148759536318,1.1825308125e-05,135547.337,-21.63873214247024,141.33447611000423
JERVOIS DAM,0.0185208684892,1.184875e-05,134871.612,-22.644399122790734,136.24030100549285
LAKE MOONDARRA,0.531099303453,0.0015125179,17457427.4,-20.5888538419075,139.54355941004272
PRICKLY BUSH DAM,0.00668137469898,2.38168525e-06,27458.9146,-20.760993183951086,138.7025099336819
BLACKSTUMP DAM,0.0284198011653,4.663865e-05,529233.965,-23.075420396616686,137.90410395015002
TINAROO TANK,0.00235551742002,3.83202625e-07,4389.27722,-21.74533391082497,143.5808052466253
SNAKE CREEK DAM,0.0053952897929,2.072956875e-06,23933.8857,-20.53729148810984,138.32930656771683
LAKE JULIUS,0.881739175536,0.0010692461,12373406.4,-20.17733888700805,139.72462255194588
ECHO DAM,0.0917071933989,0.0001845718,2130503.61,-20.575723442819168,144.59492865394202
EDGLY DAM,0.0293354793496,1.566065e-05,179963.458,-21.261879090927458,143.94105509006124
EAGLE HAWK DAM,0.0368228371114,2.277155e-05,262834.13,-20.585568622023235,144.56601855522194
LAKE ROBERT DAM,0.0195917215399,2.109420525e-05,239678.263,-22.896090137213214,142.42291064113965
NO 1 DAM,0.0282812724817,2.78557e-05,316863.709,-22.73791665980393,135.2662637484848
ELDORADO DOWNS NO 2 BORE,0.0305537902341,1.99234e-05,228969.595,-21.248083423888534,143.96392886642514
MALTO DAM,0.0261145734036,2.2351210625e-05,256021.593,-21.741605205353288,141.910334330703
LANGHARNE DAM,0.0020149582401,2.71858875e-07,3085.32862,-23.0577041832917,144.94786502688197
GLENROY DAM,0.0477152037134,3.56064e-05,411564.953,-20.360746631935065,139.76655063581737
BREAKDOWN DAM,0.00543285467748,1.975922625e-06,22767.2113,-20.853099323607278,138.79058158644153
BURKE CREEK DAM,0.0264360780282,3.1673250875e-05,365014.514,-20.82550020393184,145.90450793623123
OCEAN DAM,0.0188501985318,1.024205e-05,117454.224,-21.569227537504688,137.25510294739172
DAVES DAM,0.00975834553111,5.659674875e-06,65379.4395,-20.45538571339133,145.56311346587177
MUNGOR DAM,0.0185077919289,1.5211167875e-05,174438.717,-21.569936007352542,141.73101054554596
LAKE SANDERSON,0.0321873435458,4.9541646e-05,560217.107,-23.55051798631754,145.5001970763115
LAKE MARY KATHLEEN,0.154996510067,0.0001539256,1774237.41,-20.795605545080406,139.7850924854409
CRAWFORD DAM,0.0292343730114,7.6123505e-06,87809.7297,-20.68070274660777,138.05080651954648
CAMEL DAM,0.0201147748098,1.5299093625e-05,175084.836,-21.87415789439845,140.52661424493633
PENOLA DAM,0.0106503811504,2.371562125e-06,27319.5097,-20.889058071408325,138.54948589382724
EIGHT MILE LAGOON,0.428722844016,0.000308884849375,3299419.81,-30.132534588497155,145.85366610861445
BUCCA WEIR,0.128484394947,9.525072075e-05,1066102.26,-24.88676128438165,152.07112360497936
KOLAN BARRAGE,0.472444658359,0.00026912654025,3015996.28,-24.728046261779102,152.17604574065192
NED CHURCHWARD WEIR,0.578656799392,0.000513662284624,5740195.23,-25.083942228619286,152.02659538514854
BEN ANDERSON BARRAGE,0.682062353383,0.00053820216225,6021927.96,-24.927563629176284,152.2315073172111
GIRU WEIR,0.0524621106347,2.6539295625e-05,308356.959,-19.52123871812199,147.1135161094821
CLAUDE WHARTON WEIR,0.163419790648,0.00013313004525,1481333.55,-25.617167072502983,151.55928439285117
JOHN GOLEBY WEIR,0.0717604101118,3.9971271875e-05,446105.686,-25.244582744081693,151.15642437052824
KIRAR WEIR,0.257612784718,0.000240386269125,2681688.02,-25.299278958136348,151.0631085211492
MARIAN WEIR,0.266732023444,0.00013431344125,1544632.18,-21.14664099340445,148.88575832646802
MARY BARRAGE,0.192547809293,0.0001153282845,1283147.61,-25.62715200544585,152.61393206577483
TINANA BARRAGE,0.0340018535056,1.16103535e-05,129235.966,-25.571684097336387,152.71334611851472
MIRANI WEIR,0.146221264008,6.2487242125e-05,718352.846,-21.20219754519232,148.81975979843443
